address,real_address,prefix,number,tagname,description,tag_type,Source,SCADA_tagname
2008.13,2008.13,,2008.13,EXT_ADDR_2008_13,,BOOL,PLC,[]
2008.14,2008.14,,2008.14,EXT_ADDR_2008_14,,BOOL,PLC,[]
2008.15,2008.15,,2008.15,EXT_ADDR_2008_15,,BOOL,PLC,[]
2011,2011,,2011,EXT_ADDR_2011,,BOOL,BOTH,['EXT_TEMP_ST1']
2011.01,2011.01,,2011.01,EXT_ADDR_2011_01,,BOOL,PLC,[]
2011.02,2011.02,,2011.02,EXT_ADDR_2011_02,,BOOL,PLC,[]
2011.03,2011.03,,2011.03,EXT_ADDR_2011_03,,BOOL,PLC,[]
2011.04,2011.04,,2011.04,EXT_ADDR_2011_04,,BOOL,PLC,[]
2011.05,2011.05,,2011.05,EXT_ADDR_2011_05,,BOOL,PLC,[]
2011.06,2011.06,,2011.06,EXT_ADDR_2011_06,,BOOL,PLC,[]
2011.07,2011.07,,2011.07,EXT_ADDR_2011_07,,BOOL,PLC,[]
2011.08,2011.08,,2011.08,EXT_ADDR_2011_08,,BOOL,PLC,[]
2011.09,2011.09,,2011.09,EXT_ADDR_2011_09,,BOOL,PLC,[]
2011.1,2011.10,,2011.10,EXT_ADDR_2011_1,,BOOL,PLC,[]
2011.11,2011.11,,2011.11,EXT_ADDR_2011_11,,BOOL,PLC,[]
2011.12,2011.12,,2011.12,EXT_ADDR_2011_12,,BOOL,PLC,[]
2011.13,2011.13,,2011.13,EXT_ADDR_2011_13,,BOOL,PLC,[]
2011.14,2011.14,,2011.14,EXT_ADDR_2011_14,,BOOL,PLC,[]
2011.15,2011.15,,2011.15,EXT_ADDR_2011_15,,BOOL,PLC,[]
2012,2012,,2012,EXT_ADDR_2012,,BOOL,BOTH,['EXT_FLOW_PU30-340_AI']
2012.01,2012.01,,2012.01,EXT_ADDR_2012_01,,BOOL,PLC,[]
2012.02,2012.02,,2012.02,EXT_ADDR_2012_02,,BOOL,PLC,[]
2012.03,2012.03,,2012.03,EXT_ADDR_2012_03,,BOOL,PLC,[]
2012.04,2012.04,,2012.04,EXT_ADDR_2012_04,,BOOL,PLC,[]
2012.05,2012.05,,2012.05,EXT_ADDR_2012_05,,BOOL,PLC,[]
2012.06,2012.06,,2012.06,EXT_ADDR_2012_06,,BOOL,PLC,[]
2012.07,2012.07,,2012.07,EXT_ADDR_2012_07,,BOOL,PLC,[]
2012.08,2012.08,,2012.08,EXT_ADDR_2012_08,,BOOL,PLC,[]
2012.09,2012.09,,2012.09,EXT_ADDR_2012_09,,BOOL,PLC,[]
2012.1,2012.10,,2012.10,EXT_ADDR_2012_1,,BOOL,PLC,[]
2012.11,2012.11,,2012.11,EXT_ADDR_2012_11,,BOOL,PLC,[]
2012.12,2012.12,,2012.12,EXT_ADDR_2012_12,,BOOL,PLC,[]
2012.13,2012.13,,2012.13,EXT_ADDR_2012_13,,BOOL,PLC,[]
2012.14,2012.14,,2012.14,EXT_ADDR_2012_14,,BOOL,PLC,[]
2012.15,2012.15,,2012.15,EXT_ADDR_2012_15,,BOOL,PLC,[]
2013,2013,,2013,EXT_ADDR_2013,,BOOL,BOTH,['EXT_TEMP_ST3']
2013.01,2013.01,,2013.01,EXT_ADDR_2013_01,,BOOL,PLC,[]
2013.02,2013.02,,2013.02,EXT_ADDR_2013_02,,BOOL,PLC,[]
2013.03,2013.03,,2013.03,EXT_ADDR_2013_03,,BOOL,PLC,[]
2013.04,2013.04,,2013.04,EXT_ADDR_2013_04,,BOOL,PLC,[]
2013.05,2013.05,,2013.05,EXT_ADDR_2013_05,,BOOL,PLC,[]
2013.06,2013.06,,2013.06,EXT_ADDR_2013_06,,BOOL,PLC,[]
2013.07,2013.07,,2013.07,EXT_ADDR_2013_07,,BOOL,PLC,[]
2013.08,2013.08,,2013.08,EXT_ADDR_2013_08,,BOOL,PLC,[]
2013.09,2013.09,,2013.09,EXT_ADDR_2013_09,,BOOL,PLC,[]
2013.1,2013.10,,2013.10,EXT_ADDR_2013_1,,BOOL,PLC,[]
2013.11,2013.11,,2013.11,EXT_ADDR_2013_11,,BOOL,PLC,[]
2013.12,2013.12,,2013.12,EXT_ADDR_2013_12,,BOOL,PLC,[]
2013.13,2013.13,,2013.13,EXT_ADDR_2013_13,,BOOL,PLC,[]
2013.14,2013.14,,2013.14,EXT_ADDR_2013_14,,BOOL,PLC,[]
2013.15,2013.15,,2013.15,EXT_ADDR_2013_15,,BOOL,PLC,[]
2014,2014,,2014,EXT_ADDR_2014,,BOOL,BOTH,['EXT_FLOW_EXT_WF_FILL_AI']
2014.01,2014.01,,2014.01,EXT_ADDR_2014_01,,BOOL,PLC,[]
2014.02,2014.02,,2014.02,EXT_ADDR_2014_02,,BOOL,PLC,[]
2014.03,2014.03,,2014.03,EXT_ADDR_2014_03,,BOOL,PLC,[]
2014.04,2014.04,,2014.04,EXT_ADDR_2014_04,,BOOL,PLC,[]
2014.05,2014.05,,2014.05,EXT_ADDR_2014_05,,BOOL,PLC,[]
2014.06,2014.06,,2014.06,EXT_ADDR_2014_06,,BOOL,PLC,[]
2014.07,2014.07,,2014.07,EXT_ADDR_2014_07,,BOOL,PLC,[]
2014.08,2014.08,,2014.08,EXT_ADDR_2014_08,,BOOL,PLC,[]
2014.09,2014.09,,2014.09,EXT_ADDR_2014_09,,BOOL,PLC,[]
2014.1,2014.10,,2014.10,EXT_ADDR_2014_1,,BOOL,PLC,[]
2014.11,2014.11,,2014.11,EXT_ADDR_2014_11,,BOOL,PLC,[]
2014.12,2014.12,,2014.12,EXT_ADDR_2014_12,,BOOL,PLC,[]
2014.13,2014.13,,2014.13,EXT_ADDR_2014_13,,BOOL,PLC,[]
2014.14,2014.14,,2014.14,EXT_ADDR_2014_14,,BOOL,PLC,[]
2014.15,2014.15,,2014.15,EXT_ADDR_2014_15,,BOOL,PLC,[]
2015,2015,,2015,EXT_ADDR_2015,,BOOL,BOTH,['EXT_FLOW_EXT_FILL_AI']
2015.01,2015.01,,2015.01,EXT_ADDR_2015_01,,BOOL,PLC,[]
2015.02,2015.02,,2015.02,EXT_ADDR_2015_02,,BOOL,PLC,[]
2015.03,2015.03,,2015.03,EXT_ADDR_2015_03,,BOOL,PLC,[]
2015.04,2015.04,,2015.04,EXT_ADDR_2015_04,,BOOL,PLC,[]
2015.05,2015.05,,2015.05,EXT_ADDR_2015_05,,BOOL,PLC,[]
2015.06,2015.06,,2015.06,EXT_ADDR_2015_06,,BOOL,PLC,[]
2015.07,2015.07,,2015.07,EXT_ADDR_2015_07,,BOOL,PLC,[]
2015.08,2015.08,,2015.08,EXT_ADDR_2015_08,,BOOL,PLC,[]
2015.09,2015.09,,2015.09,EXT_ADDR_2015_09,,BOOL,PLC,[]
2015.1,2015.10,,2015.10,EXT_ADDR_2015_1,,BOOL,PLC,[]
2015.11,2015.11,,2015.11,EXT_ADDR_2015_11,,BOOL,PLC,[]
2015.12,2015.12,,2015.12,EXT_ADDR_2015_12,,BOOL,PLC,[]
2015.13,2015.13,,2015.13,EXT_ADDR_2015_13,,BOOL,PLC,[]
2015.14,2015.14,,2015.14,EXT_ADDR_2015_14,,BOOL,PLC,[]
2015.15,2015.15,,2015.15,EXT_ADDR_2015_15,,BOOL,PLC,[]
2017,2017,,2017,EXT_ADDR_2017,,BOOL,BOTH,['EXT_FLOW_PU30-120_AI']
2017.01,2017.01,,2017.01,EXT_ADDR_2017_01,,BOOL,PLC,[]
2017.02,2017.02,,2017.02,EXT_ADDR_2017_02,,BOOL,PLC,[]
2017.03,2017.03,,2017.03,EXT_ADDR_2017_03,,BOOL,PLC,[]
2017.04,2017.04,,2017.04,EXT_ADDR_2017_04,,BOOL,PLC,[]
2017.05,2017.05,,2017.05,EXT_ADDR_2017_05,,BOOL,PLC,[]
2017.06,2017.06,,2017.06,EXT_ADDR_2017_06,,BOOL,PLC,[]
2017.07,2017.07,,2017.07,EXT_ADDR_2017_07,,BOOL,PLC,[]
2017.08,2017.08,,2017.08,EXT_ADDR_2017_08,,BOOL,PLC,[]
2017.09,2017.09,,2017.09,EXT_ADDR_2017_09,,BOOL,PLC,[]
2017.1,2017.10,,2017.10,EXT_ADDR_2017_1,,BOOL,PLC,[]
2017.11,2017.11,,2017.11,EXT_ADDR_2017_11,,BOOL,PLC,[]
2017.12,2017.12,,2017.12,EXT_ADDR_2017_12,,BOOL,PLC,[]
2017.13,2017.13,,2017.13,EXT_ADDR_2017_13,,BOOL,PLC,[]
2017.14,2017.14,,2017.14,EXT_ADDR_2017_14,,BOOL,PLC,[]
2017.15,2017.15,,2017.15,EXT_ADDR_2017_15,,BOOL,PLC,[]
2021,2021,,2021,EXT_ADDR_2021,,BOOL,PLC,[]
2021.01,2021.01,,2021.01,EXT_ADDR_2021_01,,BOOL,PLC,[]
2021.02,2021.02,,2021.02,EXT_ADDR_2021_02,,BOOL,PLC,[]
2021.03,2021.03,,2021.03,EXT_ADDR_2021_03,,BOOL,PLC,[]
2021.04,2021.04,,2021.04,EXT_ADDR_2021_04,,BOOL,PLC,[]
2021.05,2021.05,,2021.05,EXT_ADDR_2021_05,,BOOL,PLC,[]
2021.06,2021.06,,2021.06,EXT_ADDR_2021_06,,BOOL,PLC,[]
2021.07,2021.07,,2021.07,EXT_ADDR_2021_07,,BOOL,PLC,[]
2021.08,2021.08,,2021.08,EXT_ADDR_2021_08,,BOOL,PLC,[]
2021.09,2021.09,,2021.09,EXT_ADDR_2021_09,,BOOL,PLC,[]
2021.1,2021.10,,2021.10,EXT_ADDR_2021_1,,BOOL,PLC,[]
2021.11,2021.11,,2021.11,EXT_ADDR_2021_11,,BOOL,PLC,[]
2021.12,2021.12,,2021.12,EXT_ADDR_2021_12,,BOOL,PLC,[]
2021.13,2021.13,,2021.13,EXT_ADDR_2021_13,,BOOL,PLC,[]
2021.14,2021.14,,2021.14,EXT_ADDR_2021_14,,BOOL,PLC,[]
2021.15,2021.15,,2021.15,EXT_ADDR_2021_15,,BOOL,PLC,[]
2022,2022,,2022,EXT_ADDR_2022,,BOOL,PLC,[]
2022.01,2022.01,,2022.01,EXT_ADDR_2022_01,,BOOL,PLC,[]
2022.02,2022.02,,2022.02,EXT_ADDR_2022_02,,BOOL,PLC,[]
2022.03,2022.03,,2022.03,EXT_ADDR_2022_03,,BOOL,PLC,[]
2022.04,2022.04,,2022.04,EXT_ADDR_2022_04,,BOOL,PLC,[]
2022.05,2022.05,,2022.05,EXT_ADDR_2022_05,,BOOL,PLC,[]
2022.06,2022.06,,2022.06,EXT_ADDR_2022_06,,BOOL,PLC,[]
2022.07,2022.07,,2022.07,EXT_ADDR_2022_07,,BOOL,PLC,[]
2022.08,2022.08,,2022.08,EXT_ADDR_2022_08,,BOOL,PLC,[]
2022.09,2022.09,,2022.09,EXT_ADDR_2022_09,,BOOL,PLC,[]
2022.1,2022.10,,2022.10,EXT_ADDR_2022_1,,BOOL,PLC,[]
2022.11,2022.11,,2022.11,EXT_ADDR_2022_11,,BOOL,PLC,[]
2022.12,2022.12,,2022.12,EXT_ADDR_2022_12,,BOOL,PLC,[]
2022.13,2022.13,,2022.13,EXT_ADDR_2022_13,,BOOL,PLC,[]
2022.14,2022.14,,2022.14,EXT_ADDR_2022_14,,BOOL,PLC,[]
2022.15,2022.15,,2022.15,EXT_ADDR_2022_15,,BOOL,PLC,[]
2023,2023,,2023,EXT_ADDR_2023,,BOOL,PLC,[]
2023.01,2023.01,,2023.01,EXT_ADDR_2023_01,,BOOL,PLC,[]
2023.02,2023.02,,2023.02,EXT_ADDR_2023_02,,BOOL,PLC,[]
2023.03,2023.03,,2023.03,EXT_ADDR_2023_03,,BOOL,PLC,[]
2023.04,2023.04,,2023.04,EXT_ADDR_2023_04,,BOOL,PLC,[]
2023.05,2023.05,,2023.05,EXT_ADDR_2023_05,,BOOL,PLC,[]
2023.06,2023.06,,2023.06,EXT_ADDR_2023_06,,BOOL,PLC,[]
2023.07,2023.07,,2023.07,EXT_ADDR_2023_07,,BOOL,PLC,[]
2023.08,2023.08,,2023.08,EXT_ADDR_2023_08,,BOOL,PLC,[]
2023.09,2023.09,,2023.09,EXT_ADDR_2023_09,,BOOL,PLC,[]
2023.1,2023.10,,2023.10,EXT_ADDR_2023_1,,BOOL,PLC,[]
2023.11,2023.11,,2023.11,EXT_ADDR_2023_11,,BOOL,PLC,[]
2023.12,2023.12,,2023.12,EXT_ADDR_2023_12,,BOOL,PLC,[]
2023.13,2023.13,,2023.13,EXT_ADDR_2023_13,,BOOL,PLC,[]
2023.14,2023.14,,2023.14,EXT_ADDR_2023_14,,BOOL,PLC,[]
2023.15,2023.15,,2023.15,EXT_ADDR_2023_15,,BOOL,PLC,[]
2024,2024,,2024,EXT_ADDR_2024,,BOOL,PLC,[]
2024.01,2024.01,,2024.01,EXT_ADDR_2024_01,,BOOL,PLC,[]
2024.02,2024.02,,2024.02,EXT_ADDR_2024_02,,BOOL,PLC,[]
2024.03,2024.03,,2024.03,EXT_ADDR_2024_03,,BOOL,PLC,[]
2024.04,2024.04,,2024.04,EXT_ADDR_2024_04,,BOOL,PLC,[]
2024.05,2024.05,,2024.05,EXT_ADDR_2024_05,,BOOL,PLC,[]
2024.06,2024.06,,2024.06,EXT_ADDR_2024_06,,BOOL,PLC,[]
2024.07,2024.07,,2024.07,EXT_ADDR_2024_07,,BOOL,PLC,[]
2024.08,2024.08,,2024.08,EXT_ADDR_2024_08,,BOOL,PLC,[]
2024.09,2024.09,,2024.09,EXT_ADDR_2024_09,,BOOL,PLC,[]
2024.1,2024.10,,2024.10,EXT_ADDR_2024_1,,BOOL,PLC,[]
2024.11,2024.11,,2024.11,EXT_ADDR_2024_11,,BOOL,PLC,[]
2024.12,2024.12,,2024.12,EXT_ADDR_2024_12,,BOOL,PLC,[]
2024.13,2024.13,,2024.13,EXT_ADDR_2024_13,,BOOL,PLC,[]
2024.14,2024.14,,2024.14,EXT_ADDR_2024_14,,BOOL,PLC,[]
2024.15,2024.15,,2024.15,EXT_ADDR_2024_15,,BOOL,PLC,[]
2025,2025,,2025,EXT_ADDR_2025,,BOOL,PLC,[]
2025.01,2025.01,,2025.01,EXT_ADDR_2025_01,,BOOL,PLC,[]
2025.02,2025.02,,2025.02,EXT_ADDR_2025_02,,BOOL,PLC,[]
2025.03,2025.03,,2025.03,EXT_ADDR_2025_03,,BOOL,PLC,[]
2025.04,2025.04,,2025.04,EXT_ADDR_2025_04,,BOOL,PLC,[]
2025.05,2025.05,,2025.05,EXT_ADDR_2025_05,,BOOL,PLC,[]
2025.06,2025.06,,2025.06,EXT_ADDR_2025_06,,BOOL,PLC,[]
2025.07,2025.07,,2025.07,EXT_ADDR_2025_07,,BOOL,PLC,[]
2025.08,2025.08,,2025.08,EXT_ADDR_2025_08,,BOOL,PLC,[]
2025.09,2025.09,,2025.09,EXT_ADDR_2025_09,,BOOL,PLC,[]
2025.1,2025.10,,2025.10,EXT_ADDR_2025_1,,BOOL,PLC,[]
2025.11,2025.11,,2025.11,EXT_ADDR_2025_11,,BOOL,PLC,[]
2025.12,2025.12,,2025.12,EXT_ADDR_2025_12,,BOOL,PLC,[]
2025.13,2025.13,,2025.13,EXT_ADDR_2025_13,,BOOL,PLC,[]
2025.14,2025.14,,2025.14,EXT_ADDR_2025_14,,BOOL,PLC,[]
2025.15,2025.15,,2025.15,EXT_ADDR_2025_15,,BOOL,PLC,[]
2026,2026,,2026,EXT_ADDR_2026,,BOOL,PLC,[]
2026.01,2026.01,,2026.01,EXT_ADDR_2026_01,,BOOL,PLC,[]
2026.02,2026.02,,2026.02,EXT_ADDR_2026_02,,BOOL,PLC,[]
2026.03,2026.03,,2026.03,EXT_ADDR_2026_03,,BOOL,PLC,[]
2026.04,2026.04,,2026.04,EXT_ADDR_2026_04,,BOOL,PLC,[]
2026.05,2026.05,,2026.05,EXT_ADDR_2026_05,,BOOL,PLC,[]
2026.06,2026.06,,2026.06,EXT_ADDR_2026_06,,BOOL,PLC,[]
2026.07,2026.07,,2026.07,EXT_ADDR_2026_07,,BOOL,PLC,[]
2026.08,2026.08,,2026.08,EXT_ADDR_2026_08,,BOOL,PLC,[]
2026.09,2026.09,,2026.09,EXT_ADDR_2026_09,,BOOL,PLC,[]
2026.1,2026.10,,2026.10,EXT_ADDR_2026_1,,BOOL,PLC,[]
2026.11,2026.11,,2026.11,EXT_ADDR_2026_11,,BOOL,PLC,[]
2026.12,2026.12,,2026.12,EXT_ADDR_2026_12,,BOOL,PLC,[]
2026.13,2026.13,,2026.13,EXT_ADDR_2026_13,,BOOL,PLC,[]
2026.14,2026.14,,2026.14,EXT_ADDR_2026_14,,BOOL,PLC,[]
2026.15,2026.15,,2026.15,EXT_ADDR_2026_15,,BOOL,PLC,[]
2027,2027,,2027,EXT_ADDR_2027,,BOOL,PLC,[]
2027.01,2027.01,,2027.01,EXT_ADDR_2027_01,,BOOL,PLC,[]
2027.02,2027.02,,2027.02,EXT_ADDR_2027_02,,BOOL,PLC,[]
2027.03,2027.03,,2027.03,EXT_ADDR_2027_03,,BOOL,PLC,[]
2027.04,2027.04,,2027.04,EXT_ADDR_2027_04,,BOOL,PLC,[]
2027.05,2027.05,,2027.05,EXT_ADDR_2027_05,,BOOL,PLC,[]
2027.06,2027.06,,2027.06,EXT_ADDR_2027_06,,BOOL,PLC,[]
2027.07,2027.07,,2027.07,EXT_ADDR_2027_07,,BOOL,PLC,[]
2027.08,2027.08,,2027.08,EXT_ADDR_2027_08,,BOOL,PLC,[]
2027.09,2027.09,,2027.09,EXT_ADDR_2027_09,,BOOL,PLC,[]
2027.1,2027.10,,2027.10,EXT_ADDR_2027_1,,BOOL,PLC,[]
2027.11,2027.11,,2027.11,EXT_ADDR_2027_11,,BOOL,PLC,[]
2027.12,2027.12,,2027.12,EXT_ADDR_2027_12,,BOOL,PLC,[]
2027.13,2027.13,,2027.13,EXT_ADDR_2027_13,,BOOL,PLC,[]
2027.14,2027.14,,2027.14,EXT_ADDR_2027_14,,BOOL,PLC,[]
2027.15,2027.15,,2027.15,EXT_ADDR_2027_15,,BOOL,PLC,[]
2030,2030,,2030,EXT_ADDR_2030,,BOOL,PLC,[]
2030.01,2030.01,,2030.01,EXT_ADDR_2030_01,,BOOL,PLC,[]
2030.02,2030.02,,2030.02,EXT_ADDR_2030_02,,BOOL,PLC,[]
2030.03,2030.03,,2030.03,EXT_ADDR_2030_03,,BOOL,PLC,[]
2030.04,2030.04,,2030.04,EXT_ADDR_2030_04,,BOOL,PLC,[]
2030.05,2030.05,,2030.05,EXT_ADDR_2030_05,,BOOL,PLC,[]
2030.06,2030.06,,2030.06,EXT_ADDR_2030_06,,BOOL,PLC,[]
2030.07,2030.07,,2030.07,EXT_ADDR_2030_07,,BOOL,PLC,[]
2030.08,2030.08,,2030.08,EXT_ADDR_2030_08,,BOOL,PLC,[]
2030.09,2030.09,,2030.09,EXT_ADDR_2030_09,,BOOL,PLC,[]
2030.1,2030.10,,2030.10,EXT_ADDR_2030_1,,BOOL,PLC,[]
2030.11,2030.11,,2030.11,EXT_ADDR_2030_11,,BOOL,PLC,[]
2030.12,2030.12,,2030.12,EXT_ADDR_2030_12,,BOOL,PLC,[]
2030.13,2030.13,,2030.13,EXT_ADDR_2030_13,,BOOL,PLC,[]
2030.14,2030.14,,2030.14,EXT_ADDR_2030_14,,BOOL,PLC,[]
2030.15,2030.15,,2030.15,EXT_ADDR_2030_15,,BOOL,PLC,[]
2031,2031,,2031,EXT_ADDR_2031,,BOOL,PLC,[]
2031.01,2031.01,,2031.01,EXT_ADDR_2031_01,,BOOL,PLC,[]
2031.02,2031.02,,2031.02,EXT_ADDR_2031_02,,BOOL,PLC,[]
2031.03,2031.03,,2031.03,EXT_ADDR_2031_03,,BOOL,PLC,[]
2031.04,2031.04,,2031.04,EXT_ADDR_2031_04,,BOOL,PLC,[]
2031.05,2031.05,,2031.05,EXT_ADDR_2031_05,,BOOL,PLC,[]
2031.06,2031.06,,2031.06,EXT_ADDR_2031_06,,BOOL,PLC,[]
2031.07,2031.07,,2031.07,EXT_ADDR_2031_07,,BOOL,PLC,[]
2031.08,2031.08,,2031.08,EXT_ADDR_2031_08,,BOOL,PLC,[]
2031.09,2031.09,,2031.09,EXT_ADDR_2031_09,,BOOL,PLC,[]
2031.1,2031.10,,2031.10,EXT_ADDR_2031_1,,BOOL,PLC,[]
2031.11,2031.11,,2031.11,EXT_ADDR_2031_11,,BOOL,PLC,[]
2031.12,2031.12,,2031.12,EXT_ADDR_2031_12,,BOOL,PLC,[]
2031.13,2031.13,,2031.13,EXT_ADDR_2031_13,,BOOL,PLC,[]
2031.14,2031.14,,2031.14,EXT_ADDR_2031_14,,BOOL,PLC,[]
2031.15,2031.15,,2031.15,EXT_ADDR_2031_15,,BOOL,PLC,[]
3200,3200,,3200,EXT_ADDR_3200,,BOOL,PLC,[]
3200.02,3200.02,,3200.02,EXT_ADDR_3200_02,,BOOL,PLC,[]
3200.03,3200.03,,3200.03,EXT_ADDR_3200_03,,BOOL,PLC,[]
3200.04,3200.04,,3200.04,EXT_ADDR_3200_04,,BOOL,PLC,[]
3200.05,3200.05,,3200.05,EXT_ADDR_3200_05,,BOOL,PLC,[]
3200.06,3200.06,,3200.06,EXT_ADDR_3200_06,,BOOL,PLC,[]
3200.07,3200.07,,3200.07,EXT_ADDR_3200_07,,BOOL,PLC,[]
3200.08,3200.08,,3200.08,EXT_ADDR_3200_08,,BOOL,PLC,[]
3200.09,3200.09,,3200.09,EXT_ADDR_3200_09,,BOOL,PLC,[]
3200.1,3200.10,,3200.10,EXT_ADDR_3200_1,,BOOL,PLC,[]
3200.11,3200.11,,3200.11,EXT_ADDR_3200_11,,BOOL,PLC,[]
3200.12,3200.12,,3200.12,EXT_ADDR_3200_12,,BOOL,PLC,[]
3200.13,3200.13,,3200.13,EXT_ADDR_3200_13,,BOOL,PLC,[]
3200.14,3200.14,,3200.14,EXT_ADDR_3200_14,,BOOL,PLC,[]
3200.15,3200.15,,3200.15,EXT_ADDR_3200_15,,BOOL,PLC,[]
3201,3201,,3201,EXT_ADDR_3201,,BOOL,PLC,[]
3201.01,3201.01,,3201.01,EXT_ADDR_3201_01,,BOOL,PLC,[]
3201.02,3201.02,,3201.02,EXT_ADDR_3201_02,,BOOL,PLC,[]
3201.03,3201.03,,3201.03,EXT_ADDR_3201_03,,BOOL,PLC,[]
3201.04,3201.04,,3201.04,EXT_ADDR_3201_04,,BOOL,PLC,[]
3201.05,3201.05,,3201.05,EXT_ADDR_3201_05,,BOOL,PLC,[]
3201.06,3201.06,,3201.06,EXT_ADDR_3201_06,,BOOL,PLC,[]
3201.07,3201.07,,3201.07,EXT_ADDR_3201_07,,BOOL,PLC,[]
3201.08,3201.08,,3201.08,EXT_ADDR_3201_08,,BOOL,PLC,[]
3201.09,3201.09,,3201.09,EXT_ADDR_3201_09,,BOOL,PLC,[]
3201.1,3201.10,,3201.10,EXT_ADDR_3201_1,,BOOL,PLC,[]
3201.11,3201.11,,3201.11,EXT_ADDR_3201_11,,BOOL,PLC,[]
3201.12,3201.12,,3201.12,EXT_ADDR_3201_12,,BOOL,PLC,[]
3201.13,3201.13,,3201.13,EXT_ADDR_3201_13,,BOOL,PLC,[]
3201.14,3201.14,,3201.14,EXT_ADDR_3201_14,,BOOL,PLC,[]
3201.15,3201.15,,3201.15,EXT_ADDR_3201_15,,BOOL,PLC,[]
3202,3202,,3202,EXT_ADDR_3202,,BOOL,PLC,[]
3202.01,3202.01,,3202.01,EXT_ADDR_3202_01,,BOOL,PLC,[]
3202.02,3202.02,,3202.02,EXT_ADDR_3202_02,,BOOL,PLC,[]
3202.03,3202.03,,3202.03,EXT_ADDR_3202_03,,BOOL,PLC,[]
3202.04,3202.04,,3202.04,EXT_ADDR_3202_04,,BOOL,PLC,[]
3202.05,3202.05,,3202.05,EXT_ADDR_3202_05,,BOOL,PLC,[]
3202.06,3202.06,,3202.06,EXT_ADDR_3202_06,,BOOL,PLC,[]
3202.07,3202.07,,3202.07,EXT_ADDR_3202_07,,BOOL,PLC,[]
3202.08,3202.08,,3202.08,EXT_ADDR_3202_08,,BOOL,PLC,[]
3202.09,3202.09,,3202.09,EXT_ADDR_3202_09,,BOOL,PLC,[]
3202.1,3202.10,,3202.10,EXT_ADDR_3202_1,,BOOL,PLC,[]
3202.11,3202.11,,3202.11,EXT_ADDR_3202_11,,BOOL,PLC,[]
3202.12,3202.12,,3202.12,EXT_ADDR_3202_12,,BOOL,PLC,[]
3202.13,3202.13,,3202.13,EXT_ADDR_3202_13,,BOOL,PLC,[]
3202.14,3202.14,,3202.14,EXT_ADDR_3202_14,,BOOL,PLC,[]
3202.15,3202.15,,3202.15,EXT_ADDR_3202_15,,BOOL,PLC,[]
3203,3203,,3203,EXT_ADDR_3203,,BOOL,PLC,[]
3203.01,3203.01,,3203.01,EXT_ADDR_3203_01,,BOOL,PLC,[]
3203.02,3203.02,,3203.02,EXT_ADDR_3203_02,,BOOL,PLC,[]
3203.03,3203.03,,3203.03,EXT_ADDR_3203_03,,BOOL,PLC,[]
3203.04,3203.04,,3203.04,EXT_ADDR_3203_04,,BOOL,PLC,[]
3203.05,3203.05,,3203.05,EXT_ADDR_3203_05,,BOOL,PLC,[]
3203.06,3203.06,,3203.06,EXT_ADDR_3203_06,,BOOL,PLC,[]
3203.07,3203.07,,3203.07,EXT_ADDR_3203_07,,BOOL,PLC,[]
3203.08,3203.08,,3203.08,EXT_ADDR_3203_08,,BOOL,PLC,[]
3203.09,3203.09,,3203.09,EXT_ADDR_3203_09,,BOOL,PLC,[]
3203.1,3203.10,,3203.10,EXT_ADDR_3203_1,,BOOL,PLC,[]
3203.11,3203.11,,3203.11,EXT_ADDR_3203_11,,BOOL,PLC,[]
3203.12,3203.12,,3203.12,EXT_ADDR_3203_12,,BOOL,PLC,[]
3203.13,3203.13,,3203.13,EXT_ADDR_3203_13,,BOOL,PLC,[]
3203.14,3203.14,,3203.14,EXT_ADDR_3203_14,,BOOL,PLC,[]
3203.15,3203.15,,3203.15,EXT_ADDR_3203_15,,BOOL,PLC,[]
3204,3204,,3204,EXT_ADDR_3204,,BOOL,PLC,[]
3204.01,3204.01,,3204.01,EXT_ADDR_3204_01,,BOOL,PLC,[]
3204.02,3204.02,,3204.02,EXT_ADDR_3204_02,,BOOL,PLC,[]
3204.03,3204.03,,3204.03,EXT_ADDR_3204_03,,BOOL,PLC,[]
3204.04,3204.04,,3204.04,EXT_ADDR_3204_04,,BOOL,PLC,[]
3204.05,3204.05,,3204.05,EXT_ADDR_3204_05,,BOOL,PLC,[]
3204.06,3204.06,,3204.06,EXT_ADDR_3204_06,,BOOL,PLC,[]
3204.07,3204.07,,3204.07,EXT_ADDR_3204_07,,BOOL,PLC,[]
3204.08,3204.08,,3204.08,EXT_ADDR_3204_08,,BOOL,PLC,[]
3204.09,3204.09,,3204.09,EXT_ADDR_3204_09,,BOOL,PLC,[]
3204.1,3204.10,,3204.10,EXT_ADDR_3204_1,,BOOL,PLC,[]
3204.11,3204.11,,3204.11,EXT_ADDR_3204_11,,BOOL,PLC,[]
3204.12,3204.12,,3204.12,EXT_ADDR_3204_12,,BOOL,PLC,[]
3204.13,3204.13,,3204.13,EXT_ADDR_3204_13,,BOOL,PLC,[]
3204.14,3204.14,,3204.14,EXT_ADDR_3204_14,,BOOL,PLC,[]
3204.15,3204.15,,3204.15,EXT_ADDR_3204_15,,BOOL,PLC,[]
3302,3302,,3302,EXT_ADDR_3302,,BOOL,PLC,[]
3302.01,3302.01,,3302.01,EXT_ADDR_3302_01,,BOOL,BOTH,['N_PRE_M4000_OL']
3302.02,3302.02,,3302.02,EXT_ADDR_3302_02,,BOOL,BOTH,['N_PRE_RIND_TK4_LL']
