address,real_address,prefix,number,tagname,description,tag_type,source,alias,SCADA_tagname
H504.12,H504.12,H,504.12,V4011_HMI_CMD,"""Caustic Dosing Valve for PRT4 HMI CMD""",BOOL,BOTH,EXT_H_array[504].12,"['N_PRE_V4011_HMI_CMD', 'N_PRE_V4011_HMI_CMD_DI', 'N_PRE_V4011_HMI_CMD_DO']"
H504.13,H504.13,H,504.13,V4012_HMI_CMD,"""Caustic Dosing Valve for RHT4 HMI CMD""",BOOL,BOTH,EXT_H_array[504].13,"['N_PRE_V4012_HMI_CMD', 'N_PRE_V4012_HMI_CMD_DI', 'N_PRE_V4012_HMI_CMD_DO']"
H504.14,H504.14,H,504.14,V4013_HMI_CMD,"""Caustic Dosing Valve for EXT4 HMI CMD""",BOOL,BOTH,EXT_H_array[504].14,"['N_PRE_V4013_HMI_CMD_DI', 'N_PRE_V4013_HMI_CMD', 'N_PRE_V4013_HMI_CMD_DO']"
H505,H505,H,505,EXT_ADDR_H505,,DINT,PLC,EXT_H_array[505],[]
H505.00,H505.00,H,505.00,M4000_AUTO_CMD,"""M4000 AUTO CMD""",BOOL,BOTH,EXT_H_array[505].00,"['N_PRE_M4000_AUTO_CMD_DI', 'N_PRE_M4000_AUTO_CMD', 'N_PRE_M4000_AUTO_CMD_DO']"
H505.02,H505.02,H,505.02,V4001_AUTO_CMD,"""RHT4 Drain Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].02,"['N_PRE_V4001_AUTO_CMD_DI', 'N_PRE_V4001_AUTO_CMD', 'N_PRE_V4001_AUTO_CMD_DO']"
H505.03,H505.03,H,505.03,V4002_AUTO_CMD,"""RHT4 Slide Gate Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].03,"['N_PRE_V4002_AUTO_CMD_DI', 'N_PRE_V4002_AUTO_CMD', 'N_PRE_V4002_AUTO_CMD_DO']"
H505.04,H505.04,H,505.04,V4003_AUTO_CMD,"""PRT4 Spray Ball Cold Water Valve  AUTO CMD""",BOOL,BOTH,EXT_H_array[505].04,"['N_PRE_V4003_AUTO_CMD', 'N_PRE_V4003_AUTO_CMD_DI', 'N_PRE_V4003_AUTO_CMD_DO']"
H505.05,H505.05,H,505.05,V4004_AUTO_CMD,"""PRT4 Drain Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].05,"['N_PRE_V4004_AUTO_CMD', 'N_PRE_V4004_AUTO_CMD_DI', 'N_PRE_V4004_AUTO_CMD_DO']"
H505.06,H505.06,H,505.06,V4005_AUTO_CMD,"""PRT4 Drain Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].06,"['N_PRE_V4005_AUTO_CMD', 'N_PRE_V4005_AUTO_CMD_DI', 'N_PRE_V4005_AUTO_CMD_DO']"
H505.07,H505.07,H,505.07,V4006_AUTO_CMD,"""PRT4 Cold Water Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].07,"['N_PRE_V4006_AUTO_CMD', 'N_PRE_V4006_AUTO_CMD_DI', 'N_PRE_V4006_AUTO_CMD_DO']"
H505.08,H505.08,H,505.08,V4007_AUTO_CMD,"""PRT4 Discharge Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].08,"['N_PRE_V4007_AUTO_CMD', 'N_PRE_V4007_AUTO_CMD_DI', 'N_PRE_V4007_AUTO_CMD_DO']"
H505.09,H505.09,H,505.09,V4008_AUTO_CMD,"""RHT4 Cold Water valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].09,"['N_PRE_V4008_AUTO_CMD', 'N_PRE_V4008_AUTO_CMD_DI', 'N_PRE_V4008_AUTO_CMD_DO']"
H505.11,H505.11,H,505.11,V4010_AUTO_CMD,"""PRT4 Acid Dosing Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[505].11,"['N_PRE_V4010_AUTO_CMD', 'N_PRE_V4010_AUTO_CMD_DI', 'N_PRE_V4010_AUTO_CMD_DO']"
H505.12,H505.12,H,505.12,V4011_AUTO_CMD,"""Caustic Dosing Valve for PRT4 AUTO CMD""",BOOL,BOTH,EXT_H_array[505].12,"['N_PRE_V4011_AUTO_CMD', 'N_PRE_V4011_AUTO_CMD_DI', 'N_PRE_V4011_AUTO_CMD_DO']"
H505.13,H505.13,H,505.13,V4012_AUTO_CMD,"""Caustic Dosing Valve for RHT4 AUTO CMD""",BOOL,BOTH,EXT_H_array[505].13,"['N_PRE_V4012_AUTO_CMD', 'N_PRE_V4012_AUTO_CMD_DI', 'N_PRE_V4012_AUTO_CMD_DO']"
H505.14,H505.14,H,505.14,V4013_AUTO_CMD,"""Caustic Dosing Valve for EXT4 AUTO CMD""",BOOL,BOTH,EXT_H_array[505].14,"['N_PRE_V4013_AUTO_CMD', 'N_PRE_V4013_AUTO_CMD_DI', 'N_PRE_V4013_AUTO_CMD_DO']"
H506,H506,H,506,EXT_ADDR_H506,,DINT,PLC,EXT_H_array[506],[]
H506.00,H506.00,H,506.00,M4000_RUNFL,"""M4000 Run Fault""",BOOL,BOTH,EXT_H_array[506].00,['N_PRE_M4000_RUN_FAULT']
H507,H507,H,507,EXT_ADDR_H507,,DINT,PLC,EXT_H_array[507],[]
H507.00,H507.00,H,507.00,PRT4_1H_PH_A,"""PRT4 1hour PH Check Alarm""",BOOL,BOTH,EXT_H_array[507].00,['N_PRE_PRT4_1H_PH']
H507.01,H507.01,H,507.01,PRT4_6H_PH_A,"""PRT5 6hour PH Check Alarm""",BOOL,BOTH,EXT_H_array[507].01,['N_PRE_PRT4_6H_PH']
H507.02,H507.02,H,507.02,V4001_FTC,"""PRT4 30min pH Check Alarm""",BOOL,BOTH,EXT_H_array[507].02,['PRE_PRT4_30M_PH']
H508,H508,H,508,EXT_ADDR_H508,,DINT,PLC,EXT_H_array[508],[]
H508.00,H508.00,H,508.00,PRT4_POSTW4_START,"""Sequence Start""",BOOL,BOTH,EXT_H_array[508].00,"['N_PRE_POSTW4_4_START', 'N_PRE_POSTW4_4_START_DI', 'N_PRE_POSTW4_4_START_DO']"
H508.01,H508.01,H,508.01,PRT4_POSTW4_AUTO,"""Sequence Auto""",BOOL,BOTH,EXT_H_array[508].01,"['N_PRE_PRT4_POSTW4_AUTO', 'N_PRE_PRT4_POSTW4_AUTO_DI', 'N_PRE_PRT4_POSTW4_AUTO_DO']"
H508.02,H508.02,H,508.02,PRT4_POSTW4_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[508].02,"['N_PRE_POSTW4_4_SKIP', 'N_PRE_POSTW4_4_SKIP_DI', 'N_PRE_POSTW4_4_SKIP_DO', 'N_PRE_POSTW4_4_SKIP_MDO']"
H508.04,H508.04,H,508.04,PRT4_POSTWI_CAUSTIC_ENABLE,"""PRT4 POSTWI Caustic Enable""",BOOL,BOTH,EXT_H_array[508].04,['N_PRE_POSTW1_4_CAUSTIC_ENABLE']
H508.05,H508.05,H,508.05,PRT4_POSTWII_CAUSTIC_ENABLE,"""PRT4 POSTWII Caustic Enable""",BOOL,BOTH,EXT_H_array[508].05,['N_PRE_POSTW2_4_CAUSTIC_ENABLE']
H508.06,H508.06,H,508.06,PRT4_POSTWIII_CAUSTIC_ENABLE,"""PRT4 POSTWIII Caustic Enable""",BOOL,BOTH,EXT_H_array[508].06,['N_PRE_POSTW3_4_CAUSTIC_ENABLE']
H508.08,H508.08,H,508.08,PRT4_CAUSTIC_REQ,"""PRT4 Caustic Request""",BOOL,PLC,EXT_H_array[508].08,[]
H508.09,H508.09,H,508.09,PRT4_CAUSTIC_IND,"""PRT4 Caustic Indicator""",BOOL,PLC,EXT_H_array[508].09,[]
H509,H509,H,509,EXT_ADDR_H509,,DINT,PLC,EXT_H_array[509],[]
H509.00,H509.00,H,509.00,DEACTIVATES_25_FILL_STOP,"""Deactivates 25% fill stop for old caustic day tank""",BOOL,PLC,EXT_H_array[509].00,[]
0,0,,0,EXT_ADDR_0,,DINT,PLC,,[]
1,1,,1,EXT_ADDR_1,,DINT,PLC,EXT_IR_array[1],[]
5,5,,5,EXT_ADDR_5,,DINT,PLC,,[]
6,6,,6,EXT_ADDR_6,,DINT,PLC,EXT_IR_array[6],[]
10,10,,10,EXT_ADDR_10,,DINT,PLC,EXT_IR_array[10],[]
11,11,,11,EXT_ADDR_11,,DINT,PLC,EXT_IR_array[11],[]
12,12,,12,EXT_ADDR_12,,DINT,PLC,EXT_IR_array[12],[]
20,20,,20,EXT_ADDR_20,,DINT,PLC,EXT_IR_array[20],[]
22,22,,22,EXT_ADDR_22,,DINT,PLC,EXT_IR_array[22],[]
23,23,,23,EXT_ADDR_23,,DINT,PLC,EXT_IR_array[23],[]
40,40,,40,EXT_ADDR_40,,DINT,PLC,EXT_IR_array[40],[]
41,41,,41,EXT_ADDR_41,,DINT,PLC,EXT_IR_array[41],[]
42,42,,42,EXT_ADDR_42,,DINT,PLC,EXT_IR_array[42],[]
43,43,,43,EXT_ADDR_43,,DINT,PLC,EXT_IR_array[43],[]
44,44,,44,EXT_ADDR_44,,DINT,PLC,EXT_IR_array[44],[]
45,45,,45,EXT_ADDR_45,,DINT,PLC,EXT_IR_array[45],[]
46,46,,46,EXT_ADDR_46,,DINT,PLC,EXT_IR_array[46],[]
47,47,,47,EXT_ADDR_47,,DINT,PLC,EXT_IR_array[47],[]
232,232,,232,EXT_ADDR_232,,DINT,PLC,EXT_IR_array[232],[]
233,233,,233,EXT_ADDR_233,,DINT,PLC,,[]
234,234,,234,EXT_ADDR_234,,DINT,PLC,,[]
310,310,,310,EXT_ADDR_310,,DINT,PLC,,[]
311,311,,311,EXT_ADDR_311,,DINT,PLC,,[]
312,312,,312,EXT_ADDR_312,,DINT,PLC,,[]
313,313,,313,EXT_ADDR_313,,DINT,PLC,,[]
314,314,,314,EXT_ADDR_314,,DINT,BOTH,,['EXT_LEVEL_ST1_AI']
315,315,,315,EXT_ADDR_315,,DINT,BOTH,,['EXT_LEVEL_ST2_AI']
316,316,,316,EXT_ADDR_316,,DINT,BOTH,,['EXT_LEVEL_ST3_AI']
317,317,,317,EXT_ADDR_317,,DINT,BOTH,,['EXT_LEVEL_ST4_AI']
320,320,,320,EXT_ADDR_320,,DINT,PLC,EXT_IR_array[320],[]
321,321,,321,EXT_ADDR_321,,DINT,PLC,EXT_IR_array[321],[]
322,322,,322,EXT_ADDR_322,,DINT,PLC,EXT_IR_array[322],[]
323,323,,323,EXT_ADDR_323,,DINT,PLC,EXT_IR_array[323],[]
324,324,,324,EXT_ADDR_324,,DINT,PLC,EXT_IR_array[324],[]
325,325,,325,EXT_ADDR_325,,DINT,PLC,EXT_IR_array[325],[]
326,326,,326,EXT_ADDR_326,,DINT,PLC,EXT_IR_array[326],[]
327,327,,327,EXT_ADDR_327,,DINT,PLC,EXT_IR_array[327],[]
328,328,,328,EXT_ADDR_328,,DINT,PLC,EXT_IR_array[328],[]
329,329,,329,EXT_ADDR_329,,DINT,PLC,EXT_IR_array[329],[]
331,331,,331,EXT_ADDR_331,,DINT,PLC,EXT_IR_array[331],[]
332,332,,332,EXT_ADDR_332,,DINT,PLC,EXT_IR_array[332],[]
333,333,,333,EXT_ADDR_333,,DINT,PLC,EXT_IR_array[333],[]
334,334,,334,EXT_ADDR_334,,DINT,PLC,EXT_IR_array[334],[]
340,340,,340,EXT_ADDR_340,,DINT,PLC,EXT_IR_array[340],[]
341,341,,341,EXT_ADDR_341,,DINT,PLC,,[]
350,350,,350,EXT_ADDR_350,,DINT,PLC,,[]
351,351,,351,EXT_ADDR_351,,DINT,PLC,EXT_IR_array[351],[]
400,400,,400,EXT_ADDR_400,,DINT,PLC,EXT_IR_array[400],[]
403,403,,403,EXT_ADDR_403,,DINT,PLC,EXT_IR_array[403],[]
406,406,,406,EXT_ADDR_406,,DINT,PLC,EXT_IR_array[406],[]
410,410,,410,EXT_ADDR_410,,DINT,PLC,,[]
411,411,,411,EXT_ADDR_411,,DINT,PLC,,[]
412,412,,412,EXT_ADDR_412,,DINT,PLC,,[]
413,413,,413,EXT_ADDR_413,,DINT,PLC,,[]
414,414,,414,EXT_ADDR_414,,DINT,PLC,,[]
461,461,,461,EXT_ADDR_461,,DINT,PLC,EXT_IR_array[461],[]
465,465,,465,EXT_ADDR_465,,DINT,PLC,EXT_IR_array[465],[]
466,466,,466,EXT_ADDR_466,,DINT,PLC,EXT_IR_array[466],[]
467,467,,467,EXT_ADDR_467,,DINT,PLC,EXT_IR_array[467],[]
468,468,,468,EXT_ADDR_468,,DINT,PLC,EXT_IR_array[468],[]
469,469,,469,EXT_ADDR_469,,DINT,PLC,EXT_IR_array[469],[]
470,470,,470,EXT_ADDR_470,,DINT,PLC,EXT_IR_array[470],[]
471,471,,471,EXT_ADDR_471,,DINT,PLC,EXT_IR_array[471],[]
472,472,,472,EXT_ADDR_472,,DINT,PLC,EXT_IR_array[472],[]
473,473,,473,EXT_ADDR_473,,DINT,PLC,EXT_IR_array[473],[]
474,474,,474,EXT_ADDR_474,,DINT,PLC,EXT_IR_array[474],[]
475,475,,475,EXT_ADDR_475,,DINT,PLC,EXT_IR_array[475],[]
476,476,,476,EXT_ADDR_476,,DINT,PLC,EXT_IR_array[476],[]
477,477,,477,EXT_ADDR_477,,DINT,PLC,,[]
480,480,,480,EXT_ADDR_480,,DINT,PLC,EXT_IR_array[480],[]
481,481,,481,EXT_ADDR_481,,DINT,PLC,,[]
482,482,,482,EXT_ADDR_482,,DINT,PLC,,[]
484,484,,484,EXT_ADDR_484,,DINT,PLC,EXT_IR_array[484],[]
485,485,,485,EXT_ADDR_485,,DINT,PLC,,[]
486,486,,486,EXT_ADDR_486,,DINT,PLC,,[]
487,487,,487,EXT_ADDR_487,,DINT,PLC,,[]
488,488,,488,EXT_ADDR_488,,DINT,PLC,,[]
490,490,,490,EXT_ADDR_490,,DINT,PLC,,[]
491,491,,491,EXT_ADDR_491,,DINT,PLC,,[]
492,492,,492,EXT_ADDR_492,,DINT,PLC,,[]
493,493,,493,EXT_ADDR_493,,DINT,PLC,,[]
494,494,,494,EXT_ADDR_494,,DINT,PLC,EXT_IR_array[494],[]
495,495,,495,EXT_ADDR_495,,DINT,PLC,EXT_IR_array[495],[]
496,496,,496,EXT_ADDR_496,,DINT,PLC,,[]
497,497,,497,EXT_ADDR_497,,DINT,PLC,,[]
498,498,,498,EXT_ADDR_498,,DINT,PLC,,[]
500,500,,500,EXT_ADDR_500,,DINT,PLC,,[]
501,501,,501,EXT_ADDR_501,,DINT,PLC,,[]
502,502,,502,EXT_ADDR_502,,DINT,PLC,,[]
503,503,,503,EXT_ADDR_503,,DINT,PLC,,[]
504,504,,504,EXT_ADDR_504,,DINT,PLC,,[]
505,505,,505,EXT_ADDR_505,,DINT,PLC,EXT_IR_array[505],[]
506,506,,506,EXT_ADDR_506,,DINT,PLC,EXT_IR_array[506],[]
507,507,,507,EXT_ADDR_507,,DINT,PLC,EXT_IR_array[507],[]
508,508,,508,EXT_ADDR_508,,DINT,PLC,EXT_IR_array[508],[]
509,509,,509,EXT_ADDR_509,,DINT,PLC,EXT_IR_array[509],[]
510,510,,510,EXT_ADDR_510,,DINT,PLC,,[]
610,610,,610,EXT_ADDR_610,,DINT,PLC,,[]
611,611,,611,EXT_ADDR_611,,DINT,PLC,,[]
612,612,,612,EXT_ADDR_612,,DINT,PLC,,[]
613,613,,613,EXT_ADDR_613,,DINT,PLC,,[]
700,700,,700,EXT_ADDR_700,,DINT,PLC,,[]
1919,1919,,1919,EXT_ADDR_1919,,DINT,PLC,,[]
1921,1921,,1921,EXT_ADDR_1921,,DINT,PLC,,[]
2001,2001,,2001,EXT_ADDR_2001,,DINT,BOTH,,['EXT_TEMP_ST4']
2002,2002,,2002,EXT_ADDR_2002,,DINT,BOTH,,['EXT_TEMP_HE1_IN']
2003,2003,,2003,EXT_ADDR_2003,,DINT,BOTH,,['EXT_TEMP_HE2_IN']
2005,2005,,2005,EXT_ADDR_2005,,DINT,BOTH,,['EXT_TEMP_ST2']
2006,2006,,2006,EXT_ADDR_2006,,DINT,BOTH,,['EXT_TEMP_HE3_IN']
2007,2007,,2007,EXT_ADDR_2007,,DINT,BOTH,,['EXT_TEMP_HE4_IN']
2008,2008,,2008,EXT_ADDR_2008,,DINT,PLC,,[]
2011,2011,,2011,EXT_ADDR_2011,,DINT,BOTH,,['EXT_TEMP_ST1']
2012,2012,,2012,EXT_ADDR_2012,,DINT,BOTH,,['EXT_FLOW_PU30-340_AI']
2013,2013,,2013,EXT_ADDR_2013,,DINT,BOTH,,['EXT_TEMP_ST3']
2014,2014,,2014,EXT_ADDR_2014,,DINT,BOTH,,['EXT_FLOW_EXT_WF_FILL_AI']
2015,2015,,2015,EXT_ADDR_2015,,DINT,BOTH,,['EXT_FLOW_EXT_FILL_AI']
2017,2017,,2017,EXT_ADDR_2017,,DINT,BOTH,,['EXT_FLOW_PU30-120_AI']
2021,2021,,2021,EXT_ADDR_2021,,DINT,PLC,,[]
2022,2022,,2022,EXT_ADDR_2022,,DINT,PLC,,[]
2023,2023,,2023,EXT_ADDR_2023,,DINT,PLC,,[]
2024,2024,,2024,EXT_ADDR_2024,,DINT,PLC,,[]
2025,2025,,2025,EXT_ADDR_2025,,DINT,PLC,,[]
2026,2026,,2026,EXT_ADDR_2026,,DINT,PLC,,[]
2027,2027,,2027,EXT_ADDR_2027,,DINT,PLC,,[]
2030,2030,,2030,EXT_ADDR_2030,,DINT,PLC,,[]
2031,2031,,2031,EXT_ADDR_2031,,DINT,PLC,,[]
3200,3200,,3200,EXT_ADDR_3200,,DINT,PLC,,[]
3201,3201,,3201,EXT_ADDR_3201,,DINT,PLC,,[]
3202,3202,,3202,EXT_ADDR_3202,,DINT,PLC,,[]
3203,3203,,3203,EXT_ADDR_3203,,DINT,PLC,,[]
3204,3204,,3204,EXT_ADDR_3204,,DINT,PLC,,[]
3302,3302,,3302,EXT_ADDR_3302,,DINT,PLC,EXT_IR_array[3302],[]
3303,3303,,3303,EXT_ADDR_3303,,DINT,PLC,,[]
3304,3304,,3304,EXT_ADDR_3304,,DINT,PLC,,[]
3305,3305,,3305,EXT_ADDR_3305,,DINT,PLC,,[]
3307,3307,,3307,EXT_ADDR_3307,,DINT,PLC,,[]
3308,3308,,3308,EXT_ADDR_3308,,DINT,PLC,,[]
3309,3309,,3309,EXT_ADDR_3309,,DINT,PLC,,[]
3310,3310,,3310,EXT_ADDR_3310,,DINT,PLC,,[]
3311,3311,,3311,EXT_ADDR_3311,,DINT,PLC,,[]
3312,3312,,3312,EXT_ADDR_3312,,DINT,PLC,,[]
3313,3313,,3313,EXT_ADDR_3313,,DINT,PLC,,[]
3314,3314,,3314,EXT_ADDR_3314,,DINT,PLC,,[]
3315,3315,,3315,EXT_ADDR_3315,,DINT,PLC,,[]
3316,3316,,3316,EXT_ADDR_3316,,DINT,PLC,,[]
3317,3317,,3317,EXT_ADDR_3317,,DINT,PLC,,[]
3318,3318,,3318,EXT_ADDR_3318,,DINT,PLC,,[]
3320,3320,,3320,EXT_ADDR_3320,,DINT,PLC,,[]
3321,3321,,3321,EXT_ADDR_3321,,DINT,PLC,,[]
3332,3332,,3332,EXT_ADDR_3332,,DINT,PLC,,[]
3333,3333,,3333,EXT_ADDR_3333,,DINT,PLC,,[]
3335,3335,,3335,EXT_ADDR_3335,,DINT,PLC,,[]
3336,3336,,3336,EXT_ADDR_3336,,DINT,PLC,,[]
3337,3337,,3337,EXT_ADDR_3337,,DINT,PLC,,[]
3338,3338,,3338,EXT_ADDR_3338,,DINT,PLC,,[]
3339,3339,,3339,EXT_ADDR_3339,,DINT,PLC,,[]
3340,3340,,3340,EXT_ADDR_3340,,DINT,PLC,,[]
3341,3341,,3341,EXT_ADDR_3341,,DINT,PLC,,[]
3342,3342,,3342,EXT_ADDR_3342,,DINT,PLC,,[]
3343,3343,,3343,EXT_ADDR_3343,,DINT,PLC,,[]
3344,3344,,3344,EXT_ADDR_3344,,DINT,PLC,,[]
3345,3345,,3345,EXT_ADDR_3345,,DINT,PLC,,[]
3346,3346,,3346,EXT_ADDR_3346,,DINT,PLC,,[]
3347,3347,,3347,EXT_ADDR_3347,,DINT,PLC,,[]
3348,3348,,3348,EXT_ADDR_3348,,DINT,PLC,,[]
3349,3349,,3349,EXT_ADDR_3349,,DINT,PLC,,[]
3350,3350,,3350,EXT_ADDR_3350,,DINT,PLC,,[]
3351,3351,,3351,EXT_ADDR_3351,,DINT,PLC,,[]
3352,3352,,3352,EXT_ADDR_3352,,DINT,PLC,,[]
3353,3353,,3353,EXT_ADDR_3353,,DINT,PLC,,[]
3360,3360,,3360,EXT_ADDR_3360,,DINT,PLC,,[]
3361,3361,,3361,EXT_ADDR_3361,,DINT,PLC,EXT_IR_array[3361],[]
W0,W0,W,0,EXT_ADDR_W0,,DINT,PLC,EXT_W_array[0],[]
W0.00,W0.00,W,0.00,M1000_MN,"""M1000 Auxiliary Contact (Agitator)""",BOOL,BOTH,EXT_W_array[0].00,"['N_PRE_M1000_MN_DI', 'N_PRE_M1000_MN', 'N_PRE_M1000_MN_DO']"
W0.01,W0.01,W,0.01,M1000_FA,"""Mixer 1000 Overload""",BOOL,BOTH,EXT_W_array[0].01,"['N_PRE_M1000_FA_DI', 'N_PRE_M1000_FA', 'N_PRE_M1000_FA_DO']"
W0.02,W0.02,W,0.02,LS_RINDTK1_LL,"""Rind TK-1 Level Switch Low""",BOOL,BOTH,EXT_W_array[0].02,"['N_PRE_LS_RINDTK1_LL_DI', 'N_PRE_LS_RINDTK1_LL', 'N_PRE_LS_RINDTK1_LL_DO']"
W0.03,W0.03,W,0.03,STK_PIT_OVERFLOW_SW,"""Settiling Tank's PIT Overflow""",BOOL,BOTH,EXT_W_array[0].03,['N_PRE_SET-TK_PIT_OVERFLOW']
W0.04,W0.04,W,0.04,CAUSTIC_SYS_HEATTRACE,"""Caustic system heat trace ON""",BOOL,BOTH,EXT_W_array[0].04,['CAUSTIC_SYS_HEAT_TRACE']
W0.05,W0.05,W,0.05,LS_PRETK1_HL,"""Pretreatment TK-1 Level Switch High""",BOOL,BOTH,EXT_W_array[0].05,"['N_PRE_LS_PRETK1_HL_DI', 'N_PRE_LS_PRETK1_HL', 'N_PRE_LS_PRETK1_HL_DO']"
W0.06,W0.06,W,0.06,V1011_ZH,"""Caustic Dosing Valve for PRT1""",BOOL,BOTH,EXT_W_array[0].06,"['N_PRE_V1011_ZH', 'N_PRE_V1011_ZH_DI', 'N_PRE_V1011_ZH_DO']"
W0.07,W0.07,W,0.07,V1012_ZH,"""Caustic Dosing Valve for RHT1""",BOOL,BOTH,EXT_W_array[0].07,"['N_PRE_V1012_ZH', 'N_PRE_V1012_ZH_DI', 'N_PRE_V1012_ZH_DO']"
W0.08,W0.08,W,0.08,V1013_ZH,"""Caustic Dosing Valve for EXT1""",BOOL,BOTH,EXT_W_array[0].08,"['N_PRE_V1013_ZH', 'N_PRE_V1013_ZH_DI', 'N_PRE_V1013_ZH_DO']"
W0.09,W0.09,W,0.09,M0_SPARE1,"""Spare1""",BOOL,PLC,EXT_W_array[0].09,[]
W0.10,W0.10,W,0.10,M0_SPARE2,"""Spare2""",BOOL,PLC,EXT_W_array[0].10,[]
W0.11,W0.11,W,0.11,SPARE3,"""Spare3""",BOOL,PLC,EXT_W_array[0].11,[]
W0.12,W0.12,W,0.12,LS120_ON,"""Demin Caustic Day Tank Request for Caustic""",BOOL,PLC,EXT_W_array[0].12,[]
W0.13,W0.13,W,0.13,LS_LH120_CAUSTIC,"""Demin Caustic Day Tank Level High High""",BOOL,BOTH,EXT_W_array[0].13,['CAUSTIC_SYS_LS_LH120']
W0.14,W0.14,W,0.14,V115_ZH,"""Demin Caustic Day Tank Fill Valve Opened""",BOOL,BOTH,EXT_W_array[0].14,"['CAUSTIC_SYS_V115_ZH_DI', 'CAUSTIC_SYS_V115_ZH', 'CAUSTIC_SYS_V115_ZH_DO']"
W0.15,W0.15,W,0.15,P110_MN,"""New Caustic Day Tank Delivery Pump Running""",BOOL,BOTH,EXT_W_array[0].15,"['CAUSTIC_SYS_P110_MN_DI', 'CAUSTIC_SYS_P110_MN', 'CAUSTIC_SYS_P110_MN_DO']"
W1,W1,W,1,EXT_ADDR_W1,,DINT,PLC,EXT_W_array[1],[]
W1.00,W1.00,W,1.00,M0_SPARE8,"""Spare8""",BOOL,PLC,EXT_W_array[1].00,[]
W1.01,W1.01,W,1.01,M0_SPARE9,"""Spare9""",BOOL,PLC,EXT_W_array[1].01,[]
W1.02,W1.02,W,1.02,V1001_ZH,"""RHT1 Drain Valve Opened""",BOOL,BOTH,EXT_W_array[1].02,"['N_PRE_V1001_ZH', 'N_PRE_V1001_ZH_DI', 'N_PRE_V1001_ZH_DO']"
W1.03,W1.03,W,1.03,V1002_ZH,"""RHT1 Slide Gate Valve Opened""",BOOL,BOTH,EXT_W_array[1].03,"['N_PRE_V1002_ZH', 'N_PRE_V1002_ZH_DI', 'N_PRE_V1002_ZH_DO']"
W1.04,W1.04,W,1.04,V1002_ZL,"""RHT1 Slide Gate Valve Closed""",BOOL,BOTH,EXT_W_array[1].04,"['N_PRE_V1002_ZL', 'N_PRE_V1002_ZL_DI', 'N_PRE_V1002_ZL_DO']"
W1.05,W1.05,W,1.05,V1003_ZH,"""PRT1 Spray Ball Cold Water Valve  Opened""",BOOL,BOTH,EXT_W_array[1].05,"['N_PRE_V1003_ZH', 'N_PRE_V1003_ZH_DI', 'N_PRE_V1003_ZH_DO']"
W1.06,W1.06,W,1.06,V1004_ZH,"""PRT1 Drain Valve Opened""",BOOL,BOTH,EXT_W_array[1].06,"['N_PRE_V1004_ZH', 'N_PRE_V1004_ZH_DI', 'N_PRE_V1004_ZH_DO']"
W1.07,W1.07,W,1.07,V1005_ZH,"""PRT1 Drain Valve Opened""",BOOL,BOTH,EXT_W_array[1].07,"['N_PRE_V1005_ZH', 'N_PRE_V1005_ZH_DI', 'N_PRE_V1005_ZH_DO']"
W1.08,W1.08,W,1.08,V1006_ZH,"""PRT1 Cold Water Valve Opened""",BOOL,BOTH,EXT_W_array[1].08,"['N_PRE_V1006_ZH', 'N_PRE_V1006_ZH_DI', 'N_PRE_V1006_ZH_DO']"
W1.09,W1.09,W,1.09,V1007_ZH,"""PRT1 Discharge Valve Opened""",BOOL,BOTH,EXT_W_array[1].09,"['N_PRE_V1007_ZH', 'N_PRE_V1007_ZH_DI', 'N_PRE_V1007_ZH_DO']"
W1.10,W1.10,W,1.10,V1007_ZL,"""PRT1 Discharge Valve  Closed""",BOOL,BOTH,EXT_W_array[1].10,"['N_PRE_V1007_ZL', 'N_PRE_V1007_ZL_DI', 'N_PRE_V1007_ZL_DO']"
W1.11,W1.11,W,1.11,V1008_ZH,"""RHT1 Cold Water valve Opened""",BOOL,BOTH,EXT_W_array[1].11,"['N_PRE_V1008_ZH', 'N_PRE_V1008_ZH_DI', 'N_PRE_V1008_ZH_DO']"
W1.12,W1.12,W,1.12,M0_SPARE10,"""Spare10""",BOOL,PLC,EXT_W_array[1].12,[]
W1.13,W1.13,W,1.13,M0_SPARE11,"""Spare11""",BOOL,PLC,EXT_W_array[1].13,[]
W1.14,W1.14,W,1.14,V1010_ZH,"""PRT1 Acid Dosing Valve Opened""",BOOL,BOTH,EXT_W_array[1].14,"['N_PRE_V1010_ZH', 'N_PRE_V1010_ZH_DI', 'N_PRE_V1010_ZH_DO']"
W1.15,W1.15,W,1.15,M0_SPARE12,"""Spare12""",BOOL,PLC,EXT_W_array[1].15,[]
W2,W2,W,2,EXT_ADDR_W2,,DINT,PLC,EXT_W_array[2],[]
W2.00,W2.00,W,2.00,M2000_MN,"""M2000 Auxiliary Contact (Agitator)""",BOOL,BOTH,EXT_W_array[2].00,"['N_PRE_M2000_MN_DI', 'N_PRE_M2000_MN', 'N_PRE_M2000_MN_DO']"
